Inscription sur internet;2024-08-18 23:59:59;1 étape;10;True;;0
Inscription sur internet;2024-08-18 23:59:59;2 étapes;10;True;;0
Inscription sur place;2024-09-11 23:59:59;1 étape ;15;False;;0
Inscription sur place;2024-09-11 23:59:59;2 étapes;15;False;;0
