Inscriptions sur internet;2024-08-18 23:59:59;1 étape;20;True;;0
Inscriptions sur internet;2024-08-18 23:59:59;2 étapes;40;True;;0
Inscriptions sur internet;2024-08-18 23:59:59;3 étapes;50;True;;0
Inscriptions sur internet;2024-08-18 23:59:59;4 étapes;50;True;;0
Inscriptions sur place;2024-09-11 23:59:59;1 étape;20;False;;0
Inscriptions sur place;2024-09-11 23:59:59;2 étapes;40;False;;0
Inscriptions sur place;2024-09-11 23:59:59;3 étapes;60;False;;0
Inscriptions sur place;2024-09-11 23:59:59;4 étapes;60;False;;0
